year,locality,fips,race,count,percent,GEOID,NAME,pop_count,total_count,pop_percent,group,ethn
2012,Charlottesville,51540,hispanic,9,0.06976744186046512,51540,"Charlottesville city, Virginia",504,6498,0.07756232686980609,ethn,hisp
2012,Virginia,NA,black,1815,0.34335981838819524,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,white,3002,0.5679152478244419,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,aian,2,3.7835792659856227e-4,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,asian,27,0.00510783200908059,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,nhpi,9,0.00170261066969353,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,multi,377,0.07132046916382898,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,unknown,23,0.004351116155883465,NA,NA,NA,NA,NA,NA,NA
2012,Virginia,NA,hispanic,499,0.09440030268634128,NA,NA,NA,NA,NA,NA,NA
2011,Albemarle,51003,black,22,0.3492063492063492,51003,"Albemarle County, Virginia",2441,21354,0.1143111360869158,race,NA
2011,Albemarle,51003,white,39,0.6190476190476191,51003,"Albemarle County, Virginia",16651,21354,0.7797602322749836,race,NA
2011,Albemarle,51003,aian,0,0,51003,"Albemarle County, Virginia",136,21354,0.0063688301957478604,race,NA
2011,Albemarle,51003,asian,0,0,51003,"Albemarle County, Virginia",621,21354,0.02908120258499578,race,NA
2011,Albemarle,51003,nhpi,0,0,51003,"Albemarle County, Virginia",0,21354,0,race,NA
2011,Albemarle,51003,multi,2,0.031746031746031744,51003,"Albemarle County, Virginia",1301,21354,0.06092535356373513,race,NA
2011,Albemarle,51003,unknown,0,0,NA,NA,NA,NA,NA,NA,NA
2011,Albemarle,51003,hispanic,9,0.14285714285714285,51003,"Albemarle County, Virginia",1647,21354,0.07712840685585838,ethn,hisp
2011,Charlottesville,51540,black,75,0.5725190839694656,51540,"Charlottesville city, Virginia",2121,6368,0.33307160804020103,race,NA
2011,Charlottesville,51540,white,28,0.21374045801526717,51540,"Charlottesville city, Virginia",3435,6368,0.5394158291457286,race,NA
2011,Charlottesville,51540,aian,0,0,51540,"Charlottesville city, Virginia",39,6368,0.00612437185929648,race,NA
2011,Charlottesville,51540,asian,3,0.022900763358778626,51540,"Charlottesville city, Virginia",183,6368,0.02873743718592964,race,NA
2011,Charlottesville,51540,nhpi,1,0.007633587786259542,51540,"Charlottesville city, Virginia",0,6368,0,race,NA
2011,Charlottesville,51540,multi,24,0.183206106870229,51540,"Charlottesville city, Virginia",536,6368,0.08417085427135679,race,NA
2011,Charlottesville,51540,unknown,0,0,NA,NA,NA,NA,NA,NA,NA
2011,Charlottesville,51540,hispanic,20,0.15267175572519084,51540,"Charlottesville city, Virginia",515,6368,0.08087311557788945,ethn,hisp
2011,Virginia,NA,black,2024,0.36317961600574195,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,white,3101,0.5564328010048448,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,aian,3,5.383097075183922e-4,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,asian,23,0.004127041090974341,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,nhpi,7,0.001256055984209582,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,multi,355,0.06369998205634309,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,unknown,35,0.0062802799210479095,NA,NA,NA,NA,NA,NA,NA
2011,Virginia,NA,hispanic,541,0.0970751839224834,NA,NA,NA,NA,NA,NA,NA
2010,Albemarle,51003,black,20,0.2702702702702703,51003,"Albemarle County, Virginia",2337,21289,0.10977500117431538,race,NA
2010,Albemarle,51003,white,46,0.6216216216216216,51003,"Albemarle County, Virginia",16823,21289,0.7902203015641881,race,NA
2010,Albemarle,51003,aian,0,0,51003,"Albemarle County, Virginia",112,21289,0.00526093287613321,race,NA
2010,Albemarle,51003,asian,0,0,51003,"Albemarle County, Virginia",664,21289,0.03118981633707548,race,NA
2010,Albemarle,51003,nhpi,0,0,51003,"Albemarle County, Virginia",28,21289,0.0013152332190333,race,NA
2010,Albemarle,51003,multi,8,0.10810810810810811,51003,"Albemarle County, Virginia",1120,21289,0.05260932876133214,race,NA
2010,Albemarle,51003,unknown,0,0,NA,NA,NA,NA,NA,NA,NA
2010,Albemarle,51003,hispanic,12,0.16216216216216217,51003,"Albemarle County, Virginia",1541,21289,0.07238479966179717,ethn,hisp
2010,Charlottesville,51540,black,101,0.6011904761904762,51540,"Charlottesville city, Virginia",2174,6402,0.3395813808184942,race,NA
2010,Charlottesville,51540,white,38,0.2261904761904762,51540,"Charlottesville city, Virginia",3252,6402,0.5079662605435802,race,NA
2010,Charlottesville,51540,aian,0,0,51540,"Charlottesville city, Virginia",51,6402,0.00796626054358013,race,NA
2010,Charlottesville,51540,asian,3,0.017857142857142856,51540,"Charlottesville city, Virginia",242,6402,0.03780068728522336,race,NA
2010,Charlottesville,51540,nhpi,2,0.011904761904761904,51540,"Charlottesville city, Virginia",0,6402,0,race,NA
2010,Charlottesville,51540,multi,24,0.14285714285714285,51540,"Charlottesville city, Virginia",507,6402,0.07919400187441425,race,NA
2010,Charlottesville,51540,unknown,0,0,NA,NA,NA,NA,NA,NA,NA
2010,Charlottesville,51540,hispanic,24,0.14285714285714285,51540,"Charlottesville city, Virginia",495,6402,0.07731958762886598,ethn,hisp
2010,Virginia,NA,black,2402,0.38987177406265217,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,white,3271,0.5309203051452687,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,aian,5,8.115565654926148e-4,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,asian,37,0.00600551858464535,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,nhpi,5,8.115565654926148e-4,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,multi,363,0.058919006654763836,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,unknown,78,0.012660282421684791,NA,NA,NA,NA,NA,NA,NA
2010,Virginia,NA,hispanic,592,0.0960882973543256,NA,NA,NA,NA,NA,NA,NA
2009,Albemarle,51003,black,19,0.23170731707317074,51003,"Albemarle County, Virginia",2123,20237,0.1049068537826753,race,NA
2009,Albemarle,51003,white,53,0.6463414634146342,51003,"Albemarle County, Virginia",16326,20237,0.80674012946583,race,NA
2009,Albemarle,51003,aian,0,0,51003,"Albemarle County, Virginia",31,20237,0.00153184760587043,race,NA
2009,Albemarle,51003,asian,0,0,51003,"Albemarle County, Virginia",714,20237,0.03528190937391906,race,NA
2009,Albemarle,51003,nhpi,0,0,51003,"Albemarle County, Virginia",20,20237,9.88288777980926e-4,race,NA
2009,Albemarle,51003,multi,9,0.10975609756097561,51003,"Albemarle County, Virginia",891,20237,0.04402826505905025,race,NA
2009,Albemarle,51003,unknown,1,0.012195121951219513,NA,NA,NA,NA,NA,NA,NA
2009,Albemarle,51003,hispanic,NA,NA,51003,"Albemarle County, Virginia",1111,20237,0.05489944161684044,ethn,hisp
2009,Charlottesville,51540,black,113,0.6312849162011173,51540,"Charlottesville city, Virginia",1970,6719,0.2931983926179491,race,NA
2009,Charlottesville,51540,white,44,0.24581005586592178,51540,"Charlottesville city, Virginia",3730,6719,0.5551421342461675,race,NA
2009,Charlottesville,51540,aian,0,0,51540,"Charlottesville city, Virginia",25,6719,0.00372079178449174,race,NA
2009,Charlottesville,51540,asian,0,0,51540,"Charlottesville city, Virginia",191,6719,0.02842684923351689,race,NA
2009,Charlottesville,51540,nhpi,2,0.0111731843575419,51540,"Charlottesville city, Virginia",0,6719,0,race,NA
2009,Charlottesville,51540,multi,20,0.11173184357541899,51540,"Charlottesville city, Virginia",607,6719,0.09034082452745944,race,NA
2009,Charlottesville,51540,unknown,0,0,NA,NA,NA,NA,NA,NA,NA
2009,Charlottesville,51540,hispanic,NA,NA,51540,"Charlottesville city, Virginia",446,6719,0.06637892543533264,ethn,hisp
2009,Virginia,NA,black,2702,0.40328358208955223,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,white,3472,0.5182089552238806,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,aian,8,0.0011940298507462687,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,asian,34,0.005074626865671642,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,nhpi,6,8.955223880597015e-4,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,multi,380,0.056716417910447764,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,unknown,98,0.014626865671641792,NA,NA,NA,NA,NA,NA,NA
2009,Virginia,NA,hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA
